baseMean,log2fc_shrunk,lfcSE,stat,pval,pvals_adj,names,Cell type,Regulation
5.947997724099885,2.5998090176697586,0.7350503413318777,4.002029366768706,6.280150148579111e-05,0.000282141208490477,A2M-AS1,CD4+ T Cells,upregulated
988.4188132866898,1.0627264378043302,0.09595681126527136,11.194852465196867,4.3212096824942266e-29,3.012268608717102e-27,AAK1,CD4+ T Cells,upregulated
17.664984970761125,1.1723775842669322,0.4437170290607655,3.1854562672189557,0.0014452594603422291,0.004841880069305375,AASS,CD4+ T Cells,upregulated
112.04331451716973,2.4377262956774186,0.378400225614792,6.759419649252779,1.3854556844212748e-11,1.6616515349181817e-10,ABCB1,CD4+ T Cells,upregulated
32.49570022894136,-1.8944337456727371,0.3673495695008039,-5.520646382923909,3.3775488429258655e-08,2.613332215725026e-07,ABCB6,CD4+ T Cells,downregulated
14.811384130776704,1.6826010571085948,0.5098618803706467,3.8260712063642655,0.0001302046413946911,0.0005461434097118878,ABCD2,CD4+ T Cells,upregulated
1500.275395236028,-1.181101210556953,0.11043003281581847,-10.82853674649687,2.5215241325547186e-27,1.5219345658606693e-25,ABCE1,CD4+ T Cells,downregulated
688.3796862579612,-1.1912922704283595,0.14175636033119154,-8.59175430538885,8.56513887609846e-18,2.1446067796342318e-16,ABCF2,CD4+ T Cells,downregulated
12.34667768501357,1.7521633311377383,0.478105394512869,4.152924341917199,3.282532904422564e-05,0.00015596495540757196,ABHD4,CD4+ T Cells,upregulated
254.61566014986033,1.1579835076231093,0.14038937822950234,8.421088928260387,3.7300099854777213e-17,8.559998186147327e-16,ABI2,CD4+ T Cells,upregulated
129.84824956259973,2.0050721230422806,0.19722774351043895,10.369351977913094,3.4183495652077574e-25,1.703209877322308e-23,ABTB1,CD4+ T Cells,upregulated
83.5850269339679,1.3350327043837704,0.3670928978492265,4.071401243075593,4.673117400374051e-05,0.00021535210167831752,AC003681.1,CD4+ T Cells,upregulated
102.47672216402123,-1.457764042862294,0.2134590700753081,-7.0720610268618564,1.526492561718588e-12,2.066122293199416e-11,AC004148.1,CD4+ T Cells,downregulated
149.5203521921403,3.5848050133631935,0.6475419583343921,5.938842884062949,2.870407861642421e-09,2.556677620255949e-08,AC004585.1,CD4+ T Cells,upregulated
51.22867399382214,1.2818801891988767,0.2837731078556618,4.8730061613013325,1.0991279375665717e-06,6.816980625308461e-06,AC005332.6,CD4+ T Cells,upregulated
14.346703277553713,1.1441695945886508,0.4072103973327317,3.3052916350475825,0.0009487762072520631,0.0033287876004911704,AC005520.2,CD4+ T Cells,upregulated
55.225136484390475,1.7150979794772727,0.2427275358586607,7.336517329843285,2.1922343903629903e-13,3.274677688944636e-12,AC005838.2,CD4+ T Cells,upregulated
22.253535638389355,1.3242269174671268,0.36315440955960177,4.073174639124431,4.6376622688375856e-05,0.00021405038659527654,AC005842.1,CD4+ T Cells,upregulated
77.0092280377009,-3.696299279820366,0.3383139869688615,-11.016266353900058,3.1901861576078447e-28,2.0684665531948154e-26,AC006329.1,CD4+ T Cells,downregulated
7.068099858255644,1.9954809506157152,0.6932210467496509,3.5078229374788883,0.0004517896393855793,0.0017017180531702387,AC006369.1,CD4+ T Cells,upregulated
76.1755033493144,-1.3552771489838908,0.2255876475843208,-6.280338853681212,3.3783588838882255e-10,3.4522968140380164e-09,AC006449.6,CD4+ T Cells,downregulated
116.53796761403567,2.9708876775017248,0.3421139280962106,8.905079505774838,5.334779833623788e-19,1.4973688274035163e-17,AC007384.1,CD4+ T Cells,upregulated
16.64481126169399,1.191711390293112,0.39221724656202506,3.520708238033978,0.0004303959005204049,0.0016285724594615118,AC007406.5,CD4+ T Cells,upregulated
155.61434698340895,-1.154002541848282,0.37290916987407857,-3.573310289005896,0.0003524966491033758,0.0013590938057353736,AC007952.4,CD4+ T Cells,downregulated
478.4293169495202,2.0614972651793537,0.24348603352024753,8.707761406088093,3.0993484150331928e-18,8.031260953998753e-17,AC008105.3,CD4+ T Cells,upregulated
